rotation transx transy transz piper LRMSD modelnum
37624 -12.87 -62.48 -32.70 -601.35 33.1619490816 264
44403 -25.87 -40.48 -50.70 -601.33 33.6740222424 265
51654 -20.87 -64.48 -66.70 -601.32 14.8231996378 266
37384 -24.87 -56.48 -69.70 -601.18 19.4632609779 267
58871 -16.87 -50.48 -69.70 -600.96 25.5574422199 268
12519 -9.87 -45.48 -45.70 -600.87 32.5016933412 269
28021 -23.87 -57.48 -68.70 -600.74 18.710282567 270
42527 -13.87 -51.48 -68.70 -600.73 26.0004051176 271
25093 -12.87 -61.48 -33.70 -600.28 33.1928677012 272
45388 -10.87 -56.48 -33.70 -600.23 36.5057102078 273
10477 -12.87 -59.48 -33.70 -600.04 34.3252446863 274
60083 -12.87 -52.48 -68.70 -599.95 26.1647044448 275
46765 -11.87 -56.48 -33.70 -599.78 36.0903696324 276
25827 -17.87 -40.48 -53.70 -599.74 34.1847137186 277
14934 -20.87 -65.48 -64.70 -599.58 12.2977732981 278
56125 -11.87 -56.48 -33.70 -599.55 36.1495745881 279
16131 -23.87 -41.48 -54.70 -599.30 30.6415782558 280
7285 -24.87 -56.48 -67.70 -599.14 18.8837322424 281
49859 -12.87 -52.48 -68.70 -599.05 26.1258145345 282
9555 -18.87 -40.48 -52.70 -599.03 33.8061305066 283
29257 -37.87 -57.48 -33.70 -598.96 32.3418186374 284
51445 -12.87 -59.48 -33.70 -598.93 34.2019049054 285
12723 -17.87 -41.48 -51.70 -598.89 33.7604264207 286
18771 -17.87 -41.48 -51.70 -598.85 33.3762544522 287
60661 -12.87 -60.48 -33.70 -598.78 33.6680014537 288
1837 -11.87 -55.48 -33.70 -598.58 36.5574100111 289
35885 -31.87 -53.48 -29.70 -598.48 35.7190363294 290
21203 -14.87 -52.48 -69.70 -598.13 25.1555090084 291
14163 -19.87 -40.48 -51.70 -598.11 33.3682531876 292
26615 -17.87 -50.48 -69.70 -597.98 25.0884133882 293
3575 -16.87 -50.48 -69.70 -597.92 25.5365334413 294
50214 -19.87 -63.48 -66.70 -597.91 14.7559974863 295
43949 -31.87 -53.48 -28.70 -597.67 36.1992875091 296
29495 -17.87 -51.48 -70.70 -597.43 24.7089324617 297
19187 -11.87 -54.48 -68.70 -597.40 25.6951648668 298
44259 -17.87 -40.48 -52.70 -597.21 34.6358488965 299
45598 -19.87 -71.48 -30.70 -596.79 28.2816093858 300
48637 -12.87 -58.48 -32.70 -596.73 35.4329751678 301
17619 -17.87 -41.48 -52.70 -596.72 33.2008405655 302
16798 -19.87 -71.48 -30.70 -596.69 28.2757491832 303
64691 -11.87 -53.48 -68.70 -596.59 26.1339925003 304
16217 -18.87 -69.48 -27.70 -596.24 32.8418566686 305
50584 -12.87 -60.48 -32.70 -596.19 34.2629347939 306
57133 -11.87 -56.48 -33.70 -596.08 36.1147181971 307
41377 -25.87 -40.48 -51.70 -596.07 33.5160178833 308
68217 -25.87 -41.48 -49.70 -595.74 30.0051424108 309
32941 -12.87 -56.48 -33.70 -595.73 35.6653445976 310
34872 -7.87 -46.48 -48.70 -595.52 36.0791064691 311
63544 -13.87 -62.48 -33.70 -595.51 31.8190876705 312
