rotation transx transy transz piper LRMSD modelnum
51571 99.99 0.47 12.01 -639.72 25.4803361435 449
1241 84.99 6.47 6.01 -639.53 15.143433512 450
47751 85.99 9.47 7.01 -639.50 16.504686291 451
33789 104.99 10.47 26.01 -639.45 41.2643059379 452
42954 100.99 5.47 25.01 -639.42 39.5339720734 453
56009 88.99 14.47 5.01 -639.42 17.2381679048 454
38579 83.99 3.47 4.01 -639.24 15.2924350356 455
61029 90.99 14.47 2.01 -639.21 14.3747792044 456
8743 91.99 -2.53 -4.99 -639.19 23.3379506319 457
65943 87.99 14.47 2.01 -639.10 14.8826614291 458
43357 105.99 8.47 24.01 -639.07 34.7098249002 459
23055 102.99 8.47 24.01 -639.03 31.7193698635 460
2647 91.99 -2.53 -5.99 -638.99 25.3008743599 461
56639 107.99 4.47 28.01 -638.87 43.4524090397 462
19457 84.99 5.47 6.01 -638.83 15.4487718324 463
69353 84.99 3.47 5.01 -638.79 16.2040152438 464
35544 102.99 2.47 26.01 -638.77 41.797721624 465
51566 101.99 2.47 23.01 -638.68 37.7960659112 466
38969 84.99 7.47 6.01 -638.63 15.0880499391 467
32980 102.99 0.47 15.01 -638.56 36.1977649745 468
46674 101.99 4.47 26.01 -638.56 40.6920867461 469
21969 88.99 8.47 14.01 -638.29 28.2380157149 470
57445 109.99 4.47 6.01 -638.28 24.0770087463 471
18043 94.99 15.47 4.01 -638.28 15.7268063656 472
45691 93.99 15.47 3.01 -638.16 13.9558802328 473
26847 104.99 13.47 18.01 -638.14 25.0704121001 474
17873 82.99 4.47 10.01 -638.00 17.3264123089 475
