rotation transx transy transz piper LRMSD modelnum
66365 -43.13 27.64 98.41 -378.59 10.4520236513 327
32482 -42.13 31.64 108.41 -378.57 11.0116329885 328
9632 -43.13 27.64 97.41 -378.54 7.22754993584 329
68528 -45.13 30.64 103.41 -378.47 3.83378730714 330
28279 -30.13 39.64 94.41 -378.46 21.4090031583 331
52486 -42.13 29.64 108.41 -378.41 10.8816952594 332
56062 -42.13 30.64 109.41 -378.40 10.1121301741 333
19827 -56.13 49.64 91.41 -378.28 27.7702347718 334
69454 -45.13 38.64 107.41 -378.23 13.2185174272 335
26246 -45.13 31.64 104.41 -378.14 3.87338595913 336
22124 -45.13 38.64 108.41 -378.04 14.130341825 337
54502 -43.13 31.64 109.41 -378.01 11.3621290625 338
54900 -45.13 32.64 104.41 -377.95 4.6277107448 339
42955 -44.13 38.64 108.41 -377.93 13.6888444557 340
64345 -45.13 34.64 106.41 -377.91 11.176233661 341
35924 -42.13 27.64 105.41 -377.89 8.24417850002 342
67853 -56.13 49.64 92.41 -377.88 27.2043731544 343
51319 -30.13 39.64 94.41 -377.84 21.4785324333 344
15473 -57.13 35.64 77.41 -377.80 31.7545732266 345
37998 -43.13 27.64 96.41 -377.71 8.62572895154 346
10350 -43.13 26.64 96.41 -377.70 8.31244844308 347
62710 -43.13 30.64 109.41 -377.69 11.3823095955 348
30428 -45.13 38.64 107.41 -377.66 13.3187445764 349
64436 -42.13 28.64 108.41 -377.39 10.5848091778 350
9480 -44.13 28.64 100.41 -377.37 10.7820362813 351
58637 -56.13 50.64 93.41 -377.22 27.8287038946 352
67452 -57.13 34.64 77.41 -377.14 31.451774006 353
58822 -42.13 28.64 108.41 -377.14 10.4867369968 354
11650 -45.13 30.64 103.41 -377.12 4.4262227975 355
17350 -42.13 29.64 109.41 -377.08 11.5225138038 356
59659 -42.13 30.64 109.41 -376.94 10.3532339985 357
23160 -44.13 29.64 101.41 -376.93 10.566546932 358
47442 -41.13 27.64 100.41 -376.90 7.92577799123 359
29071 -40.13 26.64 107.41 -376.87 9.96807215118 360
16340 -42.13 27.64 106.41 -376.85 8.16134780828 361
13030 -43.13 31.64 108.41 -376.85 10.2900220281 362
69334 -43.13 31.64 108.41 -376.81 10.8279199749 363
4385 -57.13 49.64 94.41 -376.79 28.7365475497 364
66958 -43.13 30.64 110.41 -376.78 12.4141015113 365
69346 -41.13 29.64 107.41 -376.67 10.2488890124 366
38849 -44.13 34.64 108.41 -376.66 10.7509046484 367
23110 -43.13 30.64 109.41 -376.48 11.313023964 368
47446 -45.13 39.64 108.41 -376.37 15.0019246608 369
21638 -45.13 31.64 104.41 -376.37 3.95966686579 370
11804 -42.13 29.64 109.41 -376.36 11.2795251011 371
8059 -43.13 26.64 103.41 -376.31 11.023275046 372
54202 -45.13 30.64 102.41 -376.24 4.75386734749 373
65674 -42.13 29.64 106.41 -376.18 8.58835472271 374
19798 -45.13 39.64 108.41 -376.15 14.7446081617 375
49894 -43.13 31.64 108.41 -376.15 10.3323861923 376
25980 -57.13 34.64 76.41 -376.14 32.4023084723 377
30989 -56.13 50.64 93.41 -376.14 27.727936928 378
13894 -43.13 30.64 110.41 -376.12 12.0372286417 379
55532 -45.13 38.64 107.41 -376.09 13.5118506764 380
38158 -44.13 30.64 110.41 -376.08 12.3819459488 381
13428 -45.13 31.64 104.41 -376.07 3.90010263768 382
6922 -41.13 29.64 106.41 -376.03 9.16436672704 383
47708 -45.13 38.64 107.41 -375.97 13.223206551 384
19116 -44.13 34.64 108.41 -375.92 10.3532528201 385
46438 -42.13 28.64 106.41 -375.84 9.0489692964 386
40546 -42.13 31.64 108.41 -375.79 11.0909240904 387
21934 -42.13 29.64 109.41 -375.78 10.074615752 388
16150 -44.13 38.64 108.41 -375.77 13.8819276817 389
14182 -42.13 27.64 105.41 -375.77 8.27800222447 390
29012 -42.13 27.64 106.41 -375.68 8.15143906803 391
61184 -43.13 27.64 98.41 -375.61 6.63154506853 392
65422 -42.13 30.64 109.41 -375.58 10.1144771454 393
24096 -44.13 29.64 101.41 -375.58 10.7102365692 394
9574 -42.13 27.64 105.41 -375.51 8.60770801334 395
28990 -45.13 37.64 107.41 -375.42 12.9064730583 396
37630 -43.13 29.64 109.41 -375.35 9.88735306297 397
22873 -45.13 36.64 107.41 -375.34 12.0176734528 398
54264 -44.13 28.64 100.41 -375.30 10.6303102609 399
68326 -42.13 30.64 108.41 -375.26 10.4732764122 400
15837 -44.13 31.64 105.41 -375.26 11.1409845257 401
61676 -42.13 29.64 107.41 -375.21 9.86068121388 402
44278 -42.13 29.64 108.41 -375.19 10.9182603555 403
37894 -44.13 38.64 109.41 -375.17 14.2337008147 404
48668 -42.13 29.64 109.41 -375.15 11.3710503886 405
63694 -42.13 30.64 108.41 -375.15 9.78584556574 406
7041 -40.13 26.64 107.41 -375.15 10.1610553439 407
65357 -44.13 26.64 98.41 -375.12 10.6697280508 408
4363 -43.13 30.64 110.41 -375.10 10.9641505222 409
41227 -45.13 38.64 108.41 -374.91 13.6852614703 410
12718 -42.13 29.64 109.41 -374.90 9.99574903102 411
64641 -40.13 26.64 108.41 -374.87 10.840070041 412
6439 -45.13 25.64 97.41 -374.84 8.22211235547 413
33761 -57.13 49.64 94.41 -374.80 28.5350524815 414
766 -42.13 29.64 110.41 -374.75 10.6363320096 415
7990 -43.13 30.64 110.41 -374.74 12.3639447927 416
43758 -43.13 27.64 97.41 -374.65 7.46712777514 417
16459 -45.13 38.64 108.41 -374.65 13.9029733547 418
22342 -45.13 34.64 106.41 -374.57 11.2940111659 419
42836 -42.13 27.64 106.41 -374.54 8.29938761203 420
55712 -43.13 27.64 97.41 -374.34 7.20848735723 421
65278 -43.13 29.64 110.41 -374.29 10.5320596918 422
42606 -43.13 27.64 96.41 -374.27 8.6161806087 423
53494 -42.13 29.64 109.41 -374.25 11.5530383689 424
62336 -43.13 27.64 97.41 -374.23 7.63420624394 425
49628 -45.13 38.64 107.41 -374.22 14.0302657983 426
32285 -56.13 49.64 92.41 -374.20 27.1582901736 427
20866 -45.13 30.64 103.41 -374.17 4.12730012128 428
41830 -41.13 28.64 106.41 -374.12 9.04148743883 429
14508 -44.13 34.64 109.41 -374.12 11.5603521413 430
10508 -42.13 28.64 109.41 -374.05 11.1671193313 431
46344 -44.13 28.64 100.41 -373.98 10.6832592919 432
28666 -43.13 32.64 108.41 -373.97 10.7660912619 433
20220 -57.13 33.64 76.41 -373.95 32.0890176877 434
46868 -43.13 27.64 105.41 -373.93 8.25446332524 435
50167 -29.13 40.64 95.41 -373.92 22.5245473955 436
36558 -43.13 27.64 98.41 -373.81 6.73104227389 437
43905 -40.13 26.64 108.41 -373.80 10.6235319848 438
67318 -42.13 29.64 108.41 -373.66 10.8898874613 439
69751 -29.13 40.64 94.41 -373.64 22.80711633 440
23084 -42.13 30.64 107.41 -373.64 9.73567427893 441
51511 -44.13 26.64 97.41 -373.57 8.32359268851 442
48514 -45.13 30.64 103.41 -373.53 4.41426278052 443
68232 -44.13 28.64 100.41 -373.52 10.7895621239 444
5255 -43.13 32.64 109.41 -373.48 12.8986156646 445
55927 -29.13 40.64 95.41 -373.45 22.5139969641 446
23100 -57.13 35.64 77.41 -373.43 31.9621450601 447
39269 -56.13 49.64 91.41 -373.42 27.6324213493 448
6396 -57.13 34.64 77.41 -373.38 31.591658979 449
57730 -45.13 30.64 103.41 -373.35 4.12967366695 450
44923 -43.13 26.64 103.41 -373.25 11.0482733418 451
36788 -42.13 29.64 109.41 -373.24 11.2037209689 452
62830 -43.13 29.64 109.41 -373.19 10.0983036961 453
57582 -43.13 27.64 96.41 -373.18 8.14025956486 454
58844 -45.13 38.64 107.41 -373.18 14.2376095334 455
11405 -56.13 49.64 93.41 -373.15 26.7975804175 456
4087 -29.13 40.64 95.41 -372.93 22.5612313636 457
20718 -43.13 26.64 96.41 -372.90 8.22496926133 458
34599 -44.13 35.64 108.41 -372.90 11.8826348432 459
14647 -44.13 26.64 97.41 -372.88 8.42778273428 460
37198 -42.13 30.64 108.41 -372.84 9.88185677806 461
6113 -57.13 49.64 95.41 -372.76 28.1803761314 462
3576 -44.13 28.64 100.41 -372.75 10.7711358657 463
