rotation transx transy transz piper LRMSD modelnum
64065 2.69 -16.51 -50.88 -532.41 12.758009603 376
49405 -1.31 -22.51 -54.88 -532.30 12.7828013541 377
47821 -1.31 -22.51 -53.88 -532.17 12.6259651661 378
22333 -1.31 -22.51 -54.88 -531.96 13.2641420542 379
986 0.69 -17.51 -50.88 -531.94 2.80347215174 380
20444 -5.31 -21.51 -52.88 -531.65 8.564340054 381
25898 -0.31 -18.51 -51.88 -531.47 2.90805253728 382
10333 4.69 -14.51 -48.88 -531.39 13.1266054102 383
21639 2.69 -16.51 -50.88 -531.34 12.7229620444 384
54120 4.69 -13.51 -48.88 -531.29 7.57383051486 385
17447 -4.31 -21.51 -53.88 -531.19 8.15049397051 386
66799 -0.31 -17.51 -50.88 -531.19 12.9195822869 387
55279 1.69 -17.51 -50.88 -531.01 12.7278934397 388
50421 -4.31 -21.51 -53.88 -530.92 8.64047623294 389
58660 0.69 -19.51 -52.88 -530.91 2.64733118285 390
17690 2.69 -16.51 -49.88 -530.80 3.5436424048 391
31946 0.69 -20.51 -52.88 -530.70 3.58856741635 392
6517 3.69 -16.51 -49.88 -530.70 12.2255298699 393
3733 -10.31 -18.51 -67.88 -530.65 21.676662053 394
13876 0.69 -19.51 -52.88 -530.52 2.75336695536 395
59169 1.69 -17.51 -50.88 -530.41 13.0280021918 396
23797 -0.31 -18.51 -50.88 -530.09 12.4540383041 397
41593 0.69 -20.51 -53.88 -529.87 3.93289159818 398
32090 -0.31 -18.51 -51.88 -529.83 2.72130951797 399
48002 2.69 -15.51 -49.88 -529.72 4.76535651649 400
11956 1.69 -18.51 -51.88 -529.56 4.40516403807 401
31501 4.69 -16.51 -49.88 -529.55 12.7516167795 402
14241 1.69 -17.51 -50.88 -529.31 13.0445087908 403
63502 -4.31 -21.51 -52.88 -529.24 7.93085479576 404
62762 -0.31 -18.51 -51.88 -529.10 2.88452090825 405
50869 -0.31 -20.51 -52.88 -529.07 12.2922275871 406
62692 1.69 -19.51 -52.88 -528.96 3.10110081321 407
56212 1.69 -17.51 -50.88 -528.78 2.73287969673 408
11701 -2.31 -22.51 -55.88 -528.12 13.9059105787 409
69674 2.69 -16.51 -49.88 -527.91 3.50127026237 410
8365 -1.31 -22.51 -53.88 -527.86 12.223317037 411
45469 5.69 -14.51 -48.88 -527.13 13.120490296 412
23581 4.69 -16.51 -49.88 -527.04 12.9044774122 413
47197 4.69 -14.51 -48.88 -526.90 13.0977710773 414
37309 -1.31 -23.51 -55.88 -526.80 13.7874757521 415
54445 -1.31 -22.51 -53.88 -526.76 12.2534687626 416
19713 1.69 -16.51 -50.88 -526.75 13.0943006075 417
33818 0.69 -18.51 -51.88 -526.69 2.5923473692 418
64161 -4.31 -17.51 -48.88 -526.49 10.4405470192 419
48092 -5.31 -21.51 -52.88 -526.26 8.58440593095 420
32221 5.69 -15.51 -49.88 -525.96 13.2304029223 421
67215 3.69 -15.51 -49.88 -525.91 12.6054893653 422
31444 1.69 -18.51 -51.88 -525.86 3.70841203755 423
445 -1.31 -23.51 -55.88 -525.86 13.6852912089 424
9192 3.69 -13.51 -48.88 -525.68 7.14351808934 425
69316 1.69 -19.51 -52.88 -525.60 3.81424356348 426
40621 -1.31 -21.51 -52.88 -525.57 11.9859374459 427
19549 3.69 -16.51 -49.88 -525.35 12.6478883094 428
41396 -1.31 -22.51 -54.88 -525.33 8.24042336102 429
38461 -1.31 -21.51 -53.88 -525.32 12.5729474256 430
21757 -1.31 -22.51 -54.88 -525.28 12.6954391905 431
52151 -4.31 -21.51 -53.88 -525.23 8.45245208002 432
67357 4.69 -16.51 -49.88 -525.22 12.9934369132 433
56053 -1.31 -18.51 -50.88 -525.14 12.5200900776 434
17332 0.69 -17.51 -50.88 -525.12 2.32049983856 435
15025 0.69 -20.51 -53.88 -524.99 4.13495756077 436
2212 0.69 -20.51 -53.88 -524.87 3.85598190234 437
69085 4.69 -15.51 -49.88 -524.77 12.9589238481 438
62191 -0.31 -19.51 -51.88 -524.72 12.7464952444 439
28065 0.69 -18.51 -50.88 -524.67 12.8849987202 440
29773 3.69 -15.51 -48.88 -524.58 12.6823179182 441
36901 3.69 -17.51 -49.88 -524.57 12.1489348767 442
30973 -1.31 -23.51 -55.88 -524.51 13.561455825 443
11269 -1.31 -18.51 -50.88 -524.36 12.5575110032 444
7617 2.69 -16.51 -49.88 -524.27 12.8018907258 445
